SpecieKey,AppClass,Taxon,Class,Order_Info,Family,Genus,Origin
6180,II,Gongora latisepala,,Orchidales,Orchidaceae,Gongora,
6181,II,Gongora leucochila,,Orchidales,Orchidaceae,Gongora,
6182,II,Gongora meneziana,,Orchidales,Orchidaceae,Gongora,
6183,II,Gongora nigropunctata,,Orchidales,Orchidaceae,Gongora,
6184,II,Gongora pleiochroma,,Orchidales,Orchidaceae,Gongora,
6185,II,Gongora portentosa,,Orchidales,Orchidaceae,Gongora,
6186,II,Gongora quinquenervis,,Orchidales,Orchidaceae,Gongora,
6187,II,Gongora rubescens,,Orchidales,Orchidaceae,Gongora,
6188,II,Gongora rufescens,,Orchidales,Orchidaceae,Gongora,
6189,II,Gongora sanderiana,,Orchidales,Orchidaceae,Gongora,
6190,II,Gongora scaphephorus,,Orchidales,Orchidaceae,Gongora,
6191,II,Gongora sphaerica,,Orchidales,Orchidaceae,Gongora,
6192,II,Gongora tridentata,,Orchidales,Orchidaceae,Gongora,
6193,II,Gongora unicolor,,Orchidales,Orchidaceae,Gongora,
6194,II,Goodyera spp.,,Orchidales,Orchidaceae,Goodyera,
6195,II,Goodyera biflora,,Orchidales,Orchidaceae,Goodyera,
6196,II,Goodyera pusilla,,Orchidales,Orchidaceae,Goodyera,
6197,II,Goodyera repens,,Orchidales,Orchidaceae,Goodyera,
6198,II,Goodyera reticulata,,Orchidales,Orchidaceae,Goodyera,
6199,II,Goodyera viridiflora,,Orchidales,Orchidaceae,Goodyera,
6200,II,Grammangis ellisii,,Orchidales,Orchidaceae,Grammangis,
6201,II,Grammatophyllum spp.,,Orchidales,Orchidaceae,Grammatophyllum,
6202,II,Grammatophyllum hybrid,,Orchidales,Orchidaceae,Grammatophyllum,
6203,II,Grammatophyllum martae,,Orchidales,Orchidaceae,Grammatophyllum,
6204,II,Grammatophyllum measuresianum,,Orchidales,Orchidaceae,Grammatophyllum,
6205,II,Grammatophyllum scriptum,,Orchidales,Orchidaceae,Grammatophyllum,
6206,II,Grammatophyllum scriptum,,Orchidales,Orchidaceae,Grammatophyllum,ID
6207,II,Grammatophyllum speciosum,,Orchidales,Orchidaceae,Grammatophyllum,
6208,II,Grammatophyllum stapeliiflorum,,Orchidales,Orchidaceae,Grammatophyllum,
6209,II,Grammatophyllum wallisii,,Orchidales,Orchidaceae,Grammatophyllum,
6210,II,Grandiphyllum divaricatum,,Orchidales,Orchidaceae,Grandiphyllum,
6211,II,Graphorkis spp.,,Orchidales,Orchidaceae,Graphorkis,
6212,II,Grobya spp.,,Orchidales,Orchidaceae,Grobya,
6213,II,Grosourdya spp.,,Orchidales,Orchidaceae,Grosourdya,
6214,II,Grosourdya appendiculata,,Orchidales,Orchidaceae,Grosourdya,
6215,II,Grosourdya nitida,,Orchidales,Orchidaceae,Grosourdya,
6216,II,Grosourdya tripercus,,Orchidales,Orchidaceae,Grosourdya,
6217,II,Guarianthe patinii,,Orchidales,Orchidaceae,Guarianthe,
6218,II,Gymnadenia conopsea,,Orchidales,Orchidaceae,Gymnadenia,
6219,II,Habenaria spp.,,Orchidales,Orchidaceae,Habenaria,
6220,II,Habenaria carnea,,Orchidales,Orchidaceae,Habenaria,
6221,II,Habenaria dentata,,Orchidales,Orchidaceae,Habenaria,
6222,II,Habenaria floribunda,,Orchidales,Orchidaceae,Habenaria,
6223,II,Habenaria hybrid,,Orchidales,Orchidaceae,Habenaria,
6224,II,Habenaria jaliscana,,Orchidales,Orchidaceae,Habenaria,
6225,II,Habenaria medusa,,Orchidales,Orchidaceae,Habenaria,
6226,II,Habenaria radiata,,Orchidales,Orchidaceae,Habenaria,
6227,II,Habenaria rhodocheila,,Orchidales,Orchidaceae,Habenaria,
6228,II,Haraella spp.,,Orchidales,Orchidaceae,Haraella,
6229,II,Haraella hybrid,,Orchidales,Orchidaceae,Haraella,
6230,II,Helcia sanguinolenta,,Orchidales,Orchidaceae,Helcia,
6231,II,Hetaeria oblongifolia,,Orchidales,Orchidaceae,Hetaeria,
6232,II,Heterotaxis spp.,,Orchidales,Orchidaceae,Heterotaxis,
6233,II,Heterotaxis equitans,,Orchidales,Orchidaceae,Heterotaxis,
6234,II,Hippeophyllum spp.,,Orchidales,Orchidaceae,Hippeophyllum,
6235,II,Holcoglossum spp.,,Orchidales,Orchidaceae,Holcoglossum,DE
6236,II,Holcoglossum spp.,,Orchidales,Orchidaceae,Holcoglossum,
6237,II,Holcoglossum amesianum,,Orchidales,Orchidaceae,Holcoglossum,
6238,II,Holcoglossum hybrid,,Orchidales,Orchidaceae,Holcoglossum,
6239,II,Holcoglossum rupestre,,Orchidales,Orchidaceae,Holcoglossum,DE
6240,II,Holcoglossum subulifolium,,Orchidales,Orchidaceae,Holcoglossum,
6241,II,Holcoglossum tsii,,Orchidales,Orchidaceae,Holcoglossum,
6242,II,Homalopetalum spp.,,Orchidales,Orchidaceae,Homalopetalum,
6243,II,Homalopetalum pumilio,,Orchidales,Orchidaceae,Homalopetalum,
6244,II,Houlletia spp.,,Orchidales,Orchidaceae,Houlletia,
6245,II,Houlletia odoratissima,,Orchidales,Orchidaceae,Houlletia,
6246,II,Houlletia tigrina,,Orchidales,Orchidaceae,Houlletia,
6247,II,Huntleya spp.,,Orchidales,Orchidaceae,Huntleya,
6248,II,Huntleya burtii,,Orchidales,Orchidaceae,Huntleya,
6249,II,Huntleya citrina,,Orchidales,Orchidaceae,Huntleya,
6250,II,Huntleya gustavi,,Orchidales,Orchidaceae,Huntleya,
6251,II,Huntleya lucida,,Orchidales,Orchidaceae,Huntleya,
6252,II,Huntleya meleagris,,Orchidales,Orchidaceae,Huntleya,
6253,II,Huntleya vargasii,,Orchidales,Orchidaceae,Huntleya,
6254,II,Huntleya wallisii,,Orchidales,Orchidaceae,Huntleya,
6255,II,Hygrochilus parishii,,Orchidales,Orchidaceae,Hygrochilus,
6256,II,Hylaeorchis spp.,,Orchidales,Orchidaceae,Hylaeorchis,
6257,II,Ionopsis spp.,,Orchidales,Orchidaceae,Ionopsis,
6258,II,Ionopsis utricularioides,,Orchidales,Orchidaceae,Ionopsis,
6259,II,Isabelia spp.,,Orchidales,Orchidaceae,Isabelia,DE
6260,II,Isabelia spp.,,Orchidales,Orchidaceae,Isabelia,
6261,II,Isochilus linearis,,Orchidales,Orchidaceae,Isochilus,
6262,II,Ixyophora aurantiaca,,Orchidales,Orchidaceae,Ixyophora,
6263,II,Ixyophora viridisepala,,Orchidales,Orchidaceae,Ixyophora,
6264,II,Jacquiniella spp.,,Orchidales,Orchidaceae,Jacquiniella,
6265,II,Jacquiniella aporophylla,,Orchidales,Orchidaceae,Jacquiniella,
6266,II,Jacquiniella globosa,,Orchidales,Orchidaceae,Jacquiniella,
6267,II,Jumellea spp.,,Orchidales,Orchidaceae,Jumellea,
6268,II,Jumellea spp.,,Orchidales,Orchidaceae,Jumellea,DE
6269,II,Jumellea anjouanensis,,Orchidales,Orchidaceae,Jumellea,
6270,II,Jumellea hybrid,,Orchidales,Orchidaceae,Jumellea,
6271,II,Jumellea jumelleana,,Orchidales,Orchidaceae,Jumellea,
6272,II,Jumellea maxillarioides,,Orchidales,Orchidaceae,Jumellea,
6273,II,Jumellea stenophylla,,Orchidales,Orchidaceae,Jumellea,DE
6274,II,Kefersteinia spp.,,Orchidales,Orchidaceae,Kefersteinia,
6275,II,Kefersteinia chocoensis,,Orchidales,Orchidaceae,Kefersteinia,
6276,II,Kefersteinia costaricensis,,Orchidales,Orchidaceae,Kefersteinia,
6277,II,Kefersteinia graminea,,Orchidales,Orchidaceae,Kefersteinia,
6278,II,Kefersteinia hybrid,,Orchidales,Orchidaceae,Kefersteinia,
6279,II,Kefersteinia parvilabris,,Orchidales,Orchidaceae,Kefersteinia,
6280,II,Kefersteinia villenae,,Orchidales,Orchidaceae,Kefersteinia,
6281,II,Kegeliella spp.,,Orchidales,Orchidaceae,Kegeliella,
6282,II,Kegeliella atropilosa,,Orchidales,Orchidaceae,Kegeliella,
6283,II,Kingidium spp.,,Orchidales,Orchidaceae,Kingidium,
6284,II,Kingidium decumbens,,Orchidales,Orchidaceae,Kingidium,
6285,II,Kingidium deliciosum,,Orchidales,Orchidaceae,Kingidium,
6286,II,Koellensteinia spp.,,Orchidales,Orchidaceae,Koellensteinia,
6287,II,Koellensteinia eburnea,,Orchidales,Orchidaceae,Koellensteinia,
6288,II,Kraenzlinella anfracta,,Orchidales,Orchidaceae,Kraenzlinella,
6289,II,Kraenzlinella lappago,,Orchidales,Orchidaceae,Kraenzlinella,
6290,II,Kuhlhasseltia javanica,,Orchidales,Orchidaceae,Kuhlhasseltia,
6291,II,Laelia spp.,,Orchidales,Orchidaceae,Laelia,
6292,II,Laelia alaorii,,Orchidales,Orchidaceae,Laelia,
6293,II,Laelia albida,,Orchidales,Orchidaceae,Laelia,
6294,II,Laelia anceps,,Orchidales,Orchidaceae,Laelia,
6295,II,Laelia angereri,,Orchidales,Orchidaceae,Laelia,
6296,II,Laelia autumnalis,,Orchidales,Orchidaceae,Laelia,
6297,II,Laelia bahiensis,,Orchidales,Orchidaceae,Laelia,
6298,II,Laelia blumenscheinii,,Orchidales,Orchidaceae,Laelia,
6299,II,Laelia bradei,,Orchidales,Orchidaceae,Laelia,
6300,II,Laelia briegeri,,Orchidales,Orchidaceae,Laelia,
6301,II,Laelia cardimii,,Orchidales,Orchidaceae,Laelia,
6302,II,Laelia caulescens,,Orchidales,Orchidaceae,Laelia,
6303,II,Laelia cinnabarina,,Orchidales,Orchidaceae,Laelia,
6304,II,Laelia crispa,,Orchidales,Orchidaceae,Laelia,
6305,II,Laelia crispata,,Orchidales,Orchidaceae,Laelia,
6306,II,Laelia crispilabia,,Orchidales,Orchidaceae,Laelia,
6307,II,Laelia dayana,,Orchidales,Orchidaceae,Laelia,
6308,II,Laelia esalqueana,,Orchidales,Orchidaceae,Laelia,
6309,II,Laelia fidelensis,,Orchidales,Orchidaceae,Laelia,
6310,II,Laelia flava,,Orchidales,Orchidaceae,Laelia,
6311,II,Laelia furfuracea,,Orchidales,Orchidaceae,Laelia,
6312,II,Laelia ghillanyi,,Orchidales,Orchidaceae,Laelia,
6313,II,Laelia gloedeniana,,Orchidales,Orchidaceae,Laelia,
6314,II,Laelia gouldiana,,Orchidales,Orchidaceae,Laelia,
6315,II,Laelia grandis,,Orchidales,Orchidaceae,Laelia,
6316,II,Laelia harpophylla,,Orchidales,Orchidaceae,Laelia,
6317,II,Laelia hybrid,,Orchidales,Orchidaceae,Laelia,
6318,II,Laelia kautskyi,,Orchidales,Orchidaceae,Laelia,
6319,II,Laelia kettieana,,Orchidales,Orchidaceae,Laelia,
6320,II,Laelia liliputana,,Orchidales,Orchidaceae,Laelia,
6321,II,Laelia longipes,,Orchidales,Orchidaceae,Laelia,
6322,II,Laelia lucasiana,,Orchidales,Orchidaceae,Laelia,
6323,II,Laelia lundii,,Orchidales,Orchidaceae,Laelia,
6324,II,Laelia milleri,,Orchidales,Orchidaceae,Laelia,
6325,II,Laelia mixta,,Orchidales,Orchidaceae,Laelia,
6326,II,Laelia pabstii,,Orchidales,Orchidaceae,Laelia,
6327,II,Laelia perrinii,,Orchidales,Orchidaceae,Laelia,
6328,II,Laelia praestans,,Orchidales,Orchidaceae,Laelia,
6329,II,Laelia pumila,,Orchidales,Orchidaceae,Laelia,
6330,II,Laelia purpurata,,Orchidales,Orchidaceae,Laelia,
6331,II,Laelia purpurata,,Orchidales,Orchidaceae,Laelia,DE
6332,II,Laelia reginae,,Orchidales,Orchidaceae,Laelia,
6333,II,Laelia rubescens,,Orchidales,Orchidaceae,Laelia,
6334,II,Laelia sanguiloba,,Orchidales,Orchidaceae,Laelia,
6335,II,Laelia sincorana,,Orchidales,Orchidaceae,Laelia,
6336,II,Laelia speciosa,,Orchidales,Orchidaceae,Laelia,
6337,II,Laelia spectabilis,,Orchidales,Orchidaceae,Laelia,
6338,II,Laelia tenebrosa,,Orchidales,Orchidaceae,Laelia,
6339,II,Laelia tenebrosa,,Orchidales,Orchidaceae,Laelia,DE
6340,II,Laelia tereticaulis,,Orchidales,Orchidaceae,Laelia,
6341,II,Laelia virens,,Orchidales,Orchidaceae,Laelia,
6342,II,Laelia xanthina,,Orchidales,Orchidaceae,Laelia,
6343,II,Lemurorchis spp.,,Orchidales,Orchidaceae,Lemurorchis,
6344,II,Leochilus spp.,,Orchidales,Orchidaceae,Leochilus,
6345,II,Leochilus labiatus,,Orchidales,Orchidaceae,Leochilus,
6346,II,Lepanthes spp.,,Orchidales,Orchidaceae,Lepanthes,
6347,II,Lepanthes acarina,,Orchidales,Orchidaceae,Lepanthes,
6348,II,Lepanthes acuminata,,Orchidales,Orchidaceae,Lepanthes,
6349,II,Lepanthes adrianae,,Orchidales,Orchidaceae,Lepanthes,
6350,II,Lepanthes alkaia,,Orchidales,Orchidaceae,Lepanthes,
6351,II,Lepanthes aquila-borussiae,,Orchidales,Orchidaceae,Lepanthes,
6352,II,Lepanthes calocerca,,Orchidales,Orchidaceae,Lepanthes,
6353,II,Lepanthes calodictyon,,Orchidales,Orchidaceae,Lepanthes,
6354,II,Lepanthes clareae,,Orchidales,Orchidaceae,Lepanthes,
6355,II,Lepanthes corrugata,,Orchidales,Orchidaceae,Lepanthes,
6356,II,Lepanthes dalessandroi,,Orchidales,Orchidaceae,Lepanthes,
6357,II,Lepanthes dodsonii,,Orchidales,Orchidaceae,Lepanthes,
6358,II,Lepanthes erepsis,,Orchidales,Orchidaceae,Lepanthes,
6359,II,Lepanthes foreroi,,Orchidales,Orchidaceae,Lepanthes,
6360,II,Lepanthes hippocrepica,,Orchidales,Orchidaceae,Lepanthes,
6361,II,Lepanthes inca,,Orchidales,Orchidaceae,Lepanthes,
6362,II,Lepanthes jimenezii,,Orchidales,Orchidaceae,Lepanthes,
6363,II,Lepanthes jubata,,Orchidales,Orchidaceae,Lepanthes,
6364,II,Lepanthes micropetala,,Orchidales,Orchidaceae,Lepanthes,
6365,II,Lepanthes muscula,,Orchidales,Orchidaceae,Lepanthes,
6366,II,Lepanthes nummularia,,Orchidales,Orchidaceae,Lepanthes,
6367,II,Lepanthes orchestris,,Orchidales,Orchidaceae,Lepanthes,
6368,II,Lepanthes ortiziana,,Orchidales,Orchidaceae,Lepanthes,
6369,II,Lepanthes pan,,Orchidales,Orchidaceae,Lepanthes,
6370,II,Lepanthes pelvis,,Orchidales,Orchidaceae,Lepanthes,
6371,II,Lepanthes phalloides,,Orchidales,Orchidaceae,Lepanthes,
6372,II,Lepanthes rhynchion,,Orchidales,Orchidaceae,Lepanthes,
6373,II,Lepanthes scalaris,,Orchidales,Orchidaceae,Lepanthes,
6374,II,Lepanthes thysanota,,Orchidales,Orchidaceae,Lepanthes,
6375,II,Lepanthes uxoria,,Orchidales,Orchidaceae,Lepanthes,
6376,II,Lepanthes wendlandii,,Orchidales,Orchidaceae,Lepanthes,
6377,II,Lepanthopsis spp.,,Orchidales,Orchidaceae,Lepanthopsis,
6378,II,Lepanthopsis floripecten,,Orchidales,Orchidaceae,Lepanthopsis,
6379,II,Lepanthopsis microlepanthes,,Orchidales,Orchidaceae,Lepanthopsis,
6380,II,Leptotes spp.,,Orchidales,Orchidaceae,Leptotes,
6381,II,Leptotes bicolor,,Orchidales,Orchidaceae,Leptotes,
6382,II,Leptotes tenuis,,Orchidales,Orchidaceae,Leptotes,DE
6383,II,Leptotes unicolor,,Orchidales,Orchidaceae,Leptotes,
6384,II,Leucohyle subulata,,Orchidales,Orchidaceae,Leucohyle,
6385,II,Liparis spp.,,Orchidales,Orchidaceae,Liparis,
6386,II,Liparis affinis,,Orchidales,Orchidaceae,Liparis,
6387,II,Liparis atrosanguinea,,Orchidales,Orchidaceae,Liparis,
6388,II,Liparis caespitosa,,Orchidales,Orchidaceae,Liparis,
6389,II,Liparis cespitosa,,Orchidales,Orchidaceae,Liparis,
6390,II,Liparis compressa,,Orchidales,Orchidaceae,Liparis,
6391,II,Liparis condylobulbon,,Orchidales,Orchidaceae,Liparis,NC
6392,II,Liparis condylobulbon,,Orchidales,Orchidaceae,Liparis,
6393,II,Liparis crenulata,,Orchidales,Orchidaceae,Liparis,
6394,II,Liparis elegans,,Orchidales,Orchidaceae,Liparis,
6395,II,Liparis gibbosa,,Orchidales,Orchidaceae,Liparis,
6396,II,Liparis gibbosa,,Orchidales,Orchidaceae,Liparis,NC
6397,II,Liparis javanica,,Orchidales,Orchidaceae,Liparis,
6398,II,Liparis latifolia,,Orchidales,Orchidaceae,Liparis,
6399,II,Liparis liliifolia,,Orchidales,Orchidaceae,Liparis,
6400,II,Liparis loeselii,,Orchidales,Orchidaceae,Liparis,
6401,II,Liparis nervosa,,Orchidales,Orchidaceae,Liparis,
6402,II,Liparis parviflora,,Orchidales,Orchidaceae,Liparis,
6403,II,Liparis rheedei,,Orchidales,Orchidaceae,Liparis,
6404,II,Liparis rhodochila,,Orchidales,Orchidaceae,Liparis,
6405,II,Liparis viridiflora,,Orchidales,Orchidaceae,Liparis,
6406,II,Liparis wrayi,,Orchidales,Orchidaceae,Liparis,
6407,II,Listera cordata,,Orchidales,Orchidaceae,Listera,
6408,II,Lockhartia spp.,,Orchidales,Orchidaceae,Lockhartia,
6409,II,Lockhartia acuta,,Orchidales,Orchidaceae,Lockhartia,
6410,II,Lockhartia amoena,,Orchidales,Orchidaceae,Lockhartia,
6411,II,Lockhartia bennettii,,Orchidales,Orchidaceae,Lockhartia,
6412,II,Lockhartia biserra,,Orchidales,Orchidaceae,Lockhartia,
6413,II,Lockhartia lunifera,,Orchidales,Orchidaceae,Lockhartia,
6414,II,Lockhartia niesseniae,,Orchidales,Orchidaceae,Lockhartia,
6415,II,Lockhartia oerstedii,,Orchidales,Orchidaceae,Lockhartia,DE
6416,II,Lockhartia oerstedii,,Orchidales,Orchidaceae,Lockhartia,
6417,II,Lockhartia parthenocomos,,Orchidales,Orchidaceae,Lockhartia,
6418,II,Lockhartia parthenoglossa,,Orchidales,Orchidaceae,Lockhartia,
6419,II,Lockhartia pittieri,,Orchidales,Orchidaceae,Lockhartia,
6420,II,Lockhartia schunkei,,Orchidales,Orchidaceae,Lockhartia,
6421,II,Ludisia spp.,,Orchidales,Orchidaceae,Ludisia,
6422,II,Ludisia discolor,,Orchidales,Orchidaceae,Ludisia,
6423,II,Ludisia hybrid,,Orchidales,Orchidaceae,Ludisia,
6424,II,Lueddemannia pescatorei,,Orchidales,Orchidaceae,Lueddemannia,
6425,II,Luisia spp.,,Orchidales,Orchidaceae,Luisia,
6426,II,Luisia cordatilabia,,Orchidales,Orchidaceae,Luisia,
6427,II,Luisia javanica,,Orchidales,Orchidaceae,Luisia,
6428,II,Luisia zollingeri,,Orchidales,Orchidaceae,Luisia,
6429,II,Lycaste spp.,,Orchidales,Orchidaceae,Lycaste,
6430,II,Lycaste aromatica,,Orchidales,Orchidaceae,Lycaste,
6431,II,Lycaste brevispatha,,Orchidales,Orchidaceae,Lycaste,
6432,II,Lycaste campbellii,,Orchidales,Orchidaceae,Lycaste,
6433,II,Lycaste ciliata,,Orchidales,Orchidaceae,Lycaste,
6434,II,Lycaste cinnabarina,,Orchidales,Orchidaceae,Lycaste,
6435,II,Lycaste cruenta,,Orchidales,Orchidaceae,Lycaste,
6436,II,Lycaste deppei,,Orchidales,Orchidaceae,Lycaste,
6437,II,Lycaste dyeriana,,Orchidales,Orchidaceae,Lycaste,
6438,II,Lycaste guatemalensis,,Orchidales,Orchidaceae,Lycaste,
6439,II,Lycaste hybrid,,Orchidales,Orchidaceae,Lycaste,
6440,II,Lycaste hybrid,,Orchidales,Orchidaceae,Lycaste,DE
6441,II,Lycaste lanipes,,Orchidales,Orchidaceae,Lycaste,
6442,II,Lycaste lasioglossa,,Orchidales,Orchidaceae,Lycaste,DE
6443,II,Lycaste linguella,,Orchidales,Orchidaceae,Lycaste,
6444,II,Lycaste locusta,,Orchidales,Orchidaceae,Lycaste,
6445,II,Lycaste longipetala,,Orchidales,Orchidaceae,Lycaste,
6446,II,Lycaste luminosa,,Orchidales,Orchidaceae,Lycaste,
6447,II,Lycaste macrobulbon,,Orchidales,Orchidaceae,Lycaste,
6448,II,Lycaste macrophylla,,Orchidales,Orchidaceae,Lycaste,
6449,II,Lycaste panamanensis,,Orchidales,Orchidaceae,Lycaste,
6450,II,Lycaste puntarenasensis,,Orchidales,Orchidaceae,Lycaste,
6451,II,Lycaste reichenbachii,,Orchidales,Orchidaceae,Lycaste,
6452,II,Lycaste schilleriana,,Orchidales,Orchidaceae,Lycaste,
6453,II,Lycaste skinneri,,Orchidales,Orchidaceae,Lycaste,
6454,II,Lycaste tricolor,,Orchidales,Orchidaceae,Lycaste,
6455,II,Lycaste virginalis,,Orchidales,Orchidaceae,Lycaste,
6456,II,Lycaste xanthocheila,,Orchidales,Orchidaceae,Lycaste,
6457,II,Lycaste xytriophora,,Orchidales,Orchidaceae,Lycaste,
6458,II,Lycomormium spp.,,Orchidales,Orchidaceae,Lycomormium,
6459,II,Lycomormium fiskii,,Orchidales,Orchidaceae,Lycomormium,
6460,II,Lycomormium squalidum,,Orchidales,Orchidaceae,Lycomormium,
6461,II,Macodes spp.,,Orchidales,Orchidaceae,Macodes,
6462,II,Macodes javanica,,Orchidales,Orchidaceae,Macodes,
6463,II,Macodes petola,,Orchidales,Orchidaceae,Macodes,
6464,II,Macradenia spp.,,Orchidales,Orchidaceae,Macradenia,
6465,II,Macradenia brassavolae,,Orchidales,Orchidaceae,Macradenia,
6466,II,Macradenia lutescens,,Orchidales,Orchidaceae,Macradenia,
6467,II,Macroclinium spp.,,Orchidales,Orchidaceae,Macroclinium,
6468,II,Macroclinium borjaense,,Orchidales,Orchidaceae,Macroclinium,
6469,II,Macroclinium dalstroemii,,Orchidales,Orchidaceae,Macroclinium,
6470,II,Macropodanthus spp.,,Orchidales,Orchidaceae,Macropodanthus,
6471,II,Macropodanthus cootesii,,Orchidales,Orchidaceae,Macropodanthus,
6472,II,Malaxis spp.,,Orchidales,Orchidaceae,Malaxis,
6473,II,Malaxis acianthoides,,Orchidales,Orchidaceae,Malaxis,
6474,II,Malaxis commelinifolia,,Orchidales,Orchidaceae,Malaxis,
6475,II,Malaxis latifolia,,Orchidales,Orchidaceae,Malaxis,
6476,II,Malaxis perakensis,,Orchidales,Orchidaceae,Malaxis,
6477,II,Malaxis taurina,,Orchidales,Orchidaceae,Malaxis,NC
6478,II,Malaxis taurina,,Orchidales,Orchidaceae,Malaxis,
6479,II,Malleola spp.,,Orchidales,Orchidaceae,Malleola,
6480,II,Malleola constricta,,Orchidales,Orchidaceae,Malleola,
6481,II,Malleola macranthera,,Orchidales,Orchidaceae,Malleola,
6482,II,Mapinguari spp.,,Orchidales,Orchidaceae,Mapinguari,
6483,II,Masdevallia spp.,,Orchidales,Orchidaceae,Masdevallia,
6484,II,Masdevallia abbreviata,,Orchidales,Orchidaceae,Masdevallia,
6485,II,Masdevallia acrochordonia,,Orchidales,Orchidaceae,Masdevallia,
6486,II,Masdevallia adrianne,,Orchidales,Orchidaceae,Masdevallia,
6487,II,Masdevallia agaster,,Orchidales,Orchidaceae,Masdevallia,
6488,II,Masdevallia amaluzae,,Orchidales,Orchidaceae,Masdevallia,
6489,II,Masdevallia amanda,,Orchidales,Orchidaceae,Masdevallia,
6490,II,Masdevallia amplexa,,Orchidales,Orchidaceae,Masdevallia,
6491,II,Masdevallia ampullacea,,Orchidales,Orchidaceae,Masdevallia,
6492,II,Masdevallia andreettaeana,,Orchidales,Orchidaceae,Masdevallia,
6493,II,Masdevallia anfracta,,Orchidales,Orchidaceae,Masdevallia,
6494,II,Masdevallia angulata,,Orchidales,Orchidaceae,Masdevallia,
6495,II,Masdevallia antonii,,Orchidales,Orchidaceae,Masdevallia,
6496,II,Masdevallia aphanes,,Orchidales,Orchidaceae,Masdevallia,
6497,II,Masdevallia arangoi,,Orchidales,Orchidaceae,Masdevallia,
6498,II,Masdevallia ariasii,,Orchidales,Orchidaceae,Masdevallia,
6499,II,Masdevallia asterotricha,,Orchidales,Orchidaceae,Masdevallia,
6500,II,Masdevallia attenuata,,Orchidales,Orchidaceae,Masdevallia,
6501,II,Masdevallia aurea,,Orchidales,Orchidaceae,Masdevallia,
6502,II,Masdevallia ayabacana,,Orchidales,Orchidaceae,Masdevallia,
6503,II,Masdevallia ayabacana,,Orchidales,Orchidaceae,Masdevallia,DE
6504,II,Masdevallia bangii,,Orchidales,Orchidaceae,Masdevallia,
6505,II,Masdevallia barlaeana,,Orchidales,Orchidaceae,Masdevallia,
6506,II,Masdevallia barrowii,,Orchidales,Orchidaceae,Masdevallia,
6507,II,Masdevallia belua,,Orchidales,Orchidaceae,Masdevallia,
6508,II,Masdevallia bennettii,,Orchidales,Orchidaceae,Masdevallia,
6509,II,Masdevallia bicolor,,Orchidales,Orchidaceae,Masdevallia,
6510,II,Masdevallia boliviensis,,Orchidales,Orchidaceae,Masdevallia,
6511,II,Masdevallia bottae,,Orchidales,Orchidaceae,Masdevallia,
6512,II,Masdevallia brachyura,,Orchidales,Orchidaceae,Masdevallia,
6513,II,Masdevallia buccinator,,Orchidales,Orchidaceae,Masdevallia,
6514,II,Masdevallia bucculenta,,Orchidales,Orchidaceae,Masdevallia,
6515,II,Masdevallia bulbophyllopsis,,Orchidales,Orchidaceae,Masdevallia,
6516,II,Masdevallia caesia,,Orchidales,Orchidaceae,Masdevallia,
6517,II,Masdevallia calagrasalis,,Orchidales,Orchidaceae,Masdevallia,
6518,II,Masdevallia caloptera,,Orchidales,Orchidaceae,Masdevallia,
6519,II,Masdevallia calura,,Orchidales,Orchidaceae,Masdevallia,
6520,II,Masdevallia campyloglossa,,Orchidales,Orchidaceae,Masdevallia,
6521,II,Masdevallia cardiantha,,Orchidales,Orchidaceae,Masdevallia,
6522,II,Masdevallia carmenensis,,Orchidales,Orchidaceae,Masdevallia,
6523,II,Masdevallia carruthersiana,,Orchidales,Orchidaceae,Masdevallia,
6524,II,Masdevallia caudata,,Orchidales,Orchidaceae,Masdevallia,
6525,II,Masdevallia caudivolvula,,Orchidales,Orchidaceae,Masdevallia,
6526,II,Masdevallia cerastes,,Orchidales,Orchidaceae,Masdevallia,
6527,II,Masdevallia chaetostoma,,Orchidales,Orchidaceae,Masdevallia,
6528,II,Masdevallia chasei,,Orchidales,Orchidaceae,Masdevallia,
6529,II,Masdevallia chuspipatae,,Orchidales,Orchidaceae,Masdevallia,
6530,II,Masdevallia cinnamomea,,Orchidales,Orchidaceae,Masdevallia,
6531,II,Masdevallia citrinella,,Orchidales,Orchidaceae,Masdevallia,
6532,II,Masdevallia civilis,,Orchidales,Orchidaceae,Masdevallia,
6533,II,Masdevallia cloesii,,Orchidales,Orchidaceae,Masdevallia,
6534,II,Masdevallia coccinea,,Orchidales,Orchidaceae,Masdevallia,
6535,II,Masdevallia colossus,,Orchidales,Orchidaceae,Masdevallia,
